date,bases,open_access_bases,bytes,open_access_bytes
"11/18/2016",8791156226425489,3940969720617240,4557438099546716,2481403030885621
"11/19/2016",8793042487960599,3942467505476832,4558527851627057,2482299403836346
"11/20/2016",8793640786148797,3942931905765452,4558883555398929,2482584777112509
"11/21/2016",8799194461714219,3946267281993972,4562221103276631,2484498979998674
"11/22/2016",8803873996427734,3948340496549847,4564348522145068,2485688901305338
"11/23/2016",8817801336669680,3953648484769833,4571392969512905,2488416053655414
"11/24/2016",8831748949237783,3955879856277442,4578703015402308,2489806335944848
"11/25/2016",8835325084676587,3957963336804982,4580717518984506,2491054394425997
"11/26/2016",8843682626034621,3966320878163016,4585789611930459,2496126487371950
"11/27/2016",8844588695549968,3967226947678363,4586346391335195,2496683266776686
"11/28/2016",8848036362799985,3969917076745312,4588235861916199,2498180553382395
"11/29/2016",8851306005974013,3972874535574521,4590025109544254,2499811686405893
"11/30/2016",8868150777903977,3975502358999184,4597312444510400,2501171460487538
"12/01/2016",8893217114891878,3979738869381039,4608119605823008,2503489379544615
"12/02/2016",8902705831310923,3986383157240594,4612739766788662,2507012870568658
"12/03/2016",8907304206667864,3990187303570959,4614656902919799,2508649927133835
"12/04/2016",8909124737166144,3990891258932776,4615550887978440,2509089294468383
"12/05/2016",8913228644692208,3993468323938921,4617826496801671,2510651545990162
"12/06/2016",8916547180074918,3996161855525812,4619773026985017,2512224824963414
"12/07/2016",8992714354109073,4009300500090897,4653788002842478,2518705073851826
"12/08/2016",8997714605802860,4013042918672730,4656811435592556,2521124010513417
"12/09/2016",9006646927375588,4021975240245458,4662210819642455,2526523394563316
"12/10/2016",9008142655552819,4023341094369927,4662934767840631,2527210117810952
"12/11/2016",9008934807112304,4024133245929412,4663907740648259,2528183090618580
"12/12/2016",9012750827970107,4027949266787215,4666055747011766,2530331096982087
"12/13/2016",9020501543902366,4032712582187328,4670214315213263,2532875996061916
"12/14/2016",9114074812050991,4034870774941876,4717539837989035,2534066515029532
"12/15/2016",9120348407222762,4040157969644455,4720603139058766,2536580516159376
"12/16/2016",9124620770082729,4043444432569872,4722756456876044,2538433567391098
"12/17/2016",9128474898496009,4047068033378944,4724320834474492,2539905101693481
"12/18/2016",9131453936499157,4050047071382092,4726255216785523,2541839484004512
"12/19/2016",9133369715928562,4051962850811497,4727462236763877,2543046503982866
"12/20/2016",9139228860585818,4057281474882425,4730842365080918,2546181163478512
"12/21/2016",9143424547996211,4061381979237210,4732531029317213,2547823913863235
"12/22/2016",9147240417093663,4063848289897454,4734715450013637,2549299538665349
"12/23/2016",9167046852382208,4065820528973469,4743695324999330,2550796121011905
"12/24/2016",9168546561160211,4067320237751472,4744456618755211,2551557414767786
"12/25/2016",9168912505229082,4067686181820343,4744626490597519,2551727286610094
"12/26/2016",9169747070950493,4068520747541754,4745210814012286,2552311610024861
"12/27/2016",9173510518911324,4072284195502585,4747975120012665,2555075916025240
"12/28/2016",9177014929350250,4075788605941511,4750441983011694,2557542779024269
"12/29/2016",9178797026653110,4077570703244371,4751539199439255,2558639995451830
"12/30/2016",9179994517952082,4078768194543343,4752165331122064,2559266127134639
"12/31/2016",9184023399914071,4082797076505332,4754472685160999,2561573481173574
"01/01/2017",9190448137367944,4089221813959205,4758342928453708,2565443724466283
"01/02/2017",9191559982615563,4090226133127584,4758923647550340,2565996224461083
"01/03/2017",9207361827944186,4105920452376967,4767915475846652,2574956224121794
"01/04/2017",9210722745104015,4108530836550688,4769834465596858,2576380853444981
"01/05/2017",9213823496717057,4110094678198395,4771787494516845,2577322478907113
"01/06/2017",9215246371622512,4111517553103850,4772583253489903,2578118237880171
"01/07/2017",9219540027191398,4115370464834536,4774802619075004,2580176945812633
"01/08/2017",9221049402969632,4116879840612770,4775689083567006,2581063410304635
"01/09/2017",9222582735569424,4118413173212562,4776716702866178,2582091029603807
"01/10/2017",9226955465593000,4122687567970850,4779131256544071,2584438953720044
"01/11/2017",9233281762689582,4128541954479305,4782924484247059,2587913884766645
"01/12/2017",9242439699198593,4137266922349436,4786364588555174,2591156486907774
"01/13/2017",9247888974986089,4142716198136932,4789093232449345,2593885130801945
"01/14/2017",9250648271131483,4145475494282326,4790626654027820,2595418552380420
"01/15/2017",9252255251458217,4147082474609060,4791593186850563,2596385085203163
"01/16/2017",9253215614842931,4147907848773474,4792140361845207,2596874587417087
"01/17/2017",9493600249875266,4157179387862271,4864892807876868,2601960591233975
"01/18/2017",9502232134391758,4165811272378763,4870209153142592,2607276936499699
"01/19/2017",9513956382071422,4170354717316520,4875129824391244,2610103158751069
"01/20/2017",9522866376287869,4179264711532967,4879897455438805,2614870789798630
"01/21/2017",9523871409449186,4180269744694284,4880635864479278,2615609198839103
"01/22/2017",9524987177120602,4181385512365700,4881670040155106,2616643374514931
"01/23/2017",9530830340184530,4187228675429628,4884636729500904,2619610063860729
"01/24/2017",9533336598766916,4189734934012014,4886109965809192,2621083300169017
"01/25/2017",9539847682066430,4193803744104378,4889702490419745,2623377496354315
"01/26/2017",9544486097918949,4198442159956897,4892218080416231,2625893086350801
"01/27/2017",9550759643248611,4204432620343167,4895571268698261,2629090671540456
"01/28/2017",9553680416798628,4207353393893184,4897014908081979,2630534310924174
"01/29/2017",9556119400457636,4209792377552192,4898127857771492,2631647260613687
"01/30/2017",9560485893146832,4214113541683338,4900430171672294,2633928412477809
"01/31/2017",9563706435019708,4217195926590214,4902150747904284,2635585845383862
"02/01/2017",9572272555485040,4225762047055546,4906743819747861,2640178917227439
"02/02/2017",9573338946715403,4226806042336853,4907251263420882,2640676971303203
"02/03/2017",9577113248168972,4230580343790422,4912440552515560,2645866260397881
"02/04/2017",9578229268282211,4231696363903661,4913046344032312,2646472051914633
"02/05/2017",9579467756919771,4232934852541221,4913666434958004,2647092142840325
"02/06/2017",9587263113424337,4240730209045787,4917760060143117,2651185768025438
"02/07/2017",9606193929957923,4245705410749873,4924338171970902,2654057198691088
"02/08/2017",9611594723320581,4251106204112531,4927180612883325,2656899639603511
"02/09/2017",9620595994506091,4260107475298041,4931657568114761,2661376594834947
"02/10/2017",9632319142306473,4271819489585421,4938609384963012,2668320422663492
"02/11/2017",9633528141625861,4273028488904809,4939345623736973,2669056661437453
"02/12/2017",9635142153708557,4274642500987505,4940424841293234,2670135878993714
"02/13/2017",9639516276370408,4278932853303156,4943109746575426,2672769286308430
"02/14/2017",9645044157986760,4284436916904892,4946203131458436,2675849887699278
"02/15/2017",9651859704398423,4291252463316555,4949783886484000,2679430642724842
"02/16/2017",9655458307112617,4294769200975275,4951692641129132,2681315520294270
"02/17/2017",9659092226554186,4298403120416844,4953844785861401,2683467665026539
"02/18/2017",9660436633749048,4299747527611706,4954705677707083,2684328556872221
"02/19/2017",9661474182759427,4300785076622085,4955307190697756,2684930069862894
"02/20/2017",9663755766043126,4303066659905784,4956720431548916,2686343310714054
"02/21/2017",9683136676684758,4313824894849811,4966081156356464,2691870335422554
"02/22/2017",9686249601018194,4316937819183247,4967809374996011,2693598554062101
"02/23/2017",9691239593135910,4321927811300963,4970778336249557,2696567515315647
"02/24/2017",9695806700094663,4326397700908332,4973320068436578,2699056901469614
"02/25/2017",9697361555162980,4327952555976649,4974258101925219,2699994934958255
"02/26/2017",9699245533576900,4329836534390569,4975204428252308,2700941261285344
"02/27/2017",9706680319457934,4333777079417099,4978717845698140,2702864873955408
"02/28/2017",9714276838927512,4341373598886677,4983127765370926,2707274793628194
"03/01/2017",9727907294237478,4355004054196643,4990260127419897,2714407155677165
"03/02/2017",9730524547168726,4357621307127891,4991697682796341,2715844711053609
"03/03/2017",9784090980879231,4411187740838396,5006777200071534,2730924228328802
"03/04/2017",9785547565088702,4412644325047867,5007455364578964,2731602392836232
"03/05/2017",9787427827862732,4414524587821897,5010720251531062,2734867279788330
"03/06/2017",9788563983380142,4415660743339307,5011295006572472,2735442034829740
"03/07/2017",9794289428284722,4421386188243887,5013525334815328,2737672363072596
"03/08/2017",9801578654171367,4428675414130532,5017125806818429,2741272835075697
